PhraseId	SentenceId	Phrase	Sentiment
1521	55	refreshing	3
1523	56	lead performances oscar-size	4
1526	56	lead performances	3
1527	56	lead	2
1530	56	oscar-size	2
1532	57	run lives	0
1533	57	run	2
1537	57	lives	2
1539	58	mark pellington 's latest pop thriller kooky overeager spooky subtly love myth	3
1540	58	mark pellington 's latest pop thriller	2
1541	58	mark pellington 's	2
1542	58	mark	2
1543	58	pellington 's	2
1544	58	pellington	2
1545	58	latest pop thriller	2
1546	58	pop thriller	2
1547	58	pop	2
1548	58	thriller	3
1552	58	kooky overeager spooky subtly love myth	3
1553	58	kooky overeager	1
1555	58	kooky	2
1556	58	overeager	1
1559	58	spooky subtly love myth	3
1561	58	spooky subtly	3
1563	58	spooky	2
1564	58	subtly	2
1566	58	love myth	2
1568	58	myth	2
1569	59	claude chabrol 's camera way gently swaying back forth cradles characters veiling tension beneath otherwise tender movements	3
1570	59	claude chabrol 's camera	2
1571	59	claude chabrol 's	2
1572	59	claude	3
1573	59	chabrol 's	2
1574	59	chabrol	2
1575	59	camera	2
1578	59	way gently swaying back forth cradles characters veiling tension beneath otherwise tender movements	3
1580	59	way	2
1582	59	gently swaying back forth cradles characters veiling tension beneath otherwise tender movements	3
1583	59	gently	2
1584	59	swaying back forth cradles characters veiling tension beneath otherwise tender movements	3
1585	59	swaying back forth	2
1586	59	swaying	2
1587	59	back forth	2
1589	59	back	2
1590	59	forth	2
1593	59	cradles characters veiling tension beneath otherwise tender movements	3
1595	59	cradles characters	2
1596	59	cradles	2
1597	59	characters	2
1598	59	veiling tension beneath otherwise tender movements	3
1599	59	veiling tension	1
1600	59	veiling	2
1601	59	tension	2
1602	59	beneath otherwise tender movements	3
1603	59	beneath	2
1604	59	otherwise tender movements	2
1605	59	otherwise	2
1606	59	tender movements	3
1607	59	tender	2
1608	59	movements	2
1610	60	transforms one -lrb- shakespeare 's -rrb- deepest tragedies smart new comedy	3
1611	60	transforms one -lrb- shakespeare 's -rrb- deepest tragedies	3
1612	60	transforms one	2
1613	60	transforms	2
1615	60	-lrb- shakespeare 's -rrb- deepest tragedies	2
1616	60	-lrb- shakespeare 's -rrb-	2
1617	60	shakespeare 's -rrb-	2
1618	60	shakespeare 's	2
1619	60	shakespeare	1
1620	60	deepest tragedies	1
1621	60	deepest	2
1622	60	tragedies	1
1625	60	smart new comedy	4
1626	60	smart	4
1627	60	new comedy	2
1628	61	screenplay james eric james horton director peter o'fallon pat makes teeth hurt	1
1629	61	screenplay james eric james horton director peter o'fallon	2
1631	61	screenplay	2
1633	61	james eric james horton director peter o'fallon	2
1635	61	james eric james horton	2
1637	61	james eric	2
1638	61	james	2
1639	61	eric	3
1640	61	james horton	2
1641	61	horton	2
1642	61	director peter o'fallon	2
1643	61	director	2
1644	61	peter o'fallon	2
1645	61	peter	2
1646	61	o'fallon	2
1651	61	pat makes teeth hurt	2
1652	61	pat	2
1654	61	makes teeth hurt	0
1655	61	teeth hurt	2
1657	61	teeth	2
1658	61	hurt	1
1660	62	arriving particularly dark moment history offers flickering reminders ties bind us	3
1661	62	arriving particularly dark moment history	2
1662	62	arriving	2
1664	62	particularly dark moment history	2
1666	62	particularly dark moment	2
1667	62	particularly dark	2
1668	62	particularly	2
1669	62	moment	3
1671	62	history	2
1675	62	offers flickering reminders ties bind us	3
1676	62	flickering reminders ties bind us	3
1677	62	flickering reminders ties	2
1678	62	flickering reminders	2
1679	62	flickering	2
1680	62	reminders	2
1683	62	ties	2
1685	62	bind us	1
1686	62	bind	2
1688	63	generic villains lack intrigue -lrb- funny accents -rrb- action scenes poorly delivered	0
1690	63	generic villains lack intrigue -lrb- funny accents -rrb-	1
1692	63	generic villains	1
1693	63	generic	1
1694	63	villains	1
1695	63	lack intrigue -lrb- funny accents -rrb-	1
1696	63	lack	2
1697	63	intrigue -lrb- funny accents -rrb-	2
1698	63	intrigue	2
1699	63	-lrb- funny accents -rrb-	2
1700	63	funny accents -rrb-	2
1705	63	funny accents	2
1706	63	funny	3
1707	63	accents	2
1708	63	action scenes poorly delivered	1
1710	63	action scenes	3
1711	63	scenes	2
1712	63	poorly delivered	1
1714	63	poorly	1
1715	63	delivered	2
1716	64	characters deeply thought right-thinking ' films	3
1717	64	characters	2
1719	64	deeply thought right-thinking ' films	3
1722	64	deeply	2
1723	64	thought right-thinking ' films	3
1724	64	thought	2
1731	64	right-thinking ' films	3
1732	64	right-thinking	2
1733	64	' films	2
1734	64	films	2
1735	65	film despite gratuitous cinematic distractions impressed upon still good fun	3
1737	65	despite gratuitous cinematic distractions impressed upon still good fun	3
1738	65	despite gratuitous cinematic distractions impressed upon	2
1739	65	gratuitous cinematic distractions impressed upon	2
1741	65	gratuitous cinematic distractions	3
1742	65	gratuitous	2
1743	65	cinematic distractions	2
1744	65	distractions	1
1745	65	impressed upon	2
1746	65	impressed	4
1748	65	upon	2
1751	65	still good fun	3
1752	65	still	2
1753	65	good fun	4
1754	65	fun	4
1755	66	downright transparent script 's endless assault embarrassingly ham-fisted sex jokes reek script rewrite designed garner film cooler pg-13 rating	0
1756	66	downright transparent	1
1757	66	downright	2
1758	66	transparent	2
1760	66	script 's endless assault embarrassingly ham-fisted sex jokes reek script rewrite designed garner film cooler pg-13 rating	0
1762	66	script 's endless assault embarrassingly ham-fisted sex jokes	1
1763	66	script 's endless assault	1
1765	66	script 's	2
1766	66	endless assault	0
1767	66	endless	1
1768	66	assault	1
1770	66	embarrassingly ham-fisted sex jokes	0
1771	66	embarrassingly ham-fisted	1
1772	66	embarrassingly	1
1773	66	ham-fisted	1
1774	66	sex jokes	2
1775	66	sex	3
1776	66	jokes	2
1778	66	reek script rewrite designed garner film cooler pg-13 rating	1
1779	66	reek script	1
1780	66	reek	2
1782	66	script	2
1783	66	rewrite designed garner film cooler pg-13 rating	2
1784	66	rewrite	2
1785	66	designed garner film cooler pg-13 rating	2
1786	66	designed	2
1788	66	garner film cooler pg-13 rating	3
1789	66	garner	2
1790	66	film cooler pg-13 rating	2
1793	66	cooler pg-13 rating	2
1794	66	cooler	2
1796	66	pg-13 rating	2
1797	66	pg-13	3
1798	66	rating	2
1800	67	smart provocative drama nearly impossible gets skin man know evil monstrous lunatic	4
1802	67	smart provocative drama nearly impossible	4
1804	67	smart provocative drama	4
1806	67	provocative drama	4
1807	67	provocative	3
1808	67	drama	1
1811	67	nearly impossible	2
1812	67	nearly	2
1813	67	impossible	0
1816	67	gets skin man know evil monstrous lunatic	1
1817	67	gets	2
1820	67	skin man know evil monstrous lunatic	2
1822	67	skin	2
1824	67	man know evil monstrous lunatic	2
1826	67	man	2
1830	67	know evil monstrous lunatic	1
1831	67	know	2
1834	67	evil monstrous lunatic	1
1835	67	evil	1
1837	67	monstrous lunatic	2
1838	67	monstrous	1
1839	67	lunatic	2
1842	68	's like drive-by	1
1843	68	like drive-by	2
1845	68	drive-by	2
1846	69	many things stoner midnight flick sci-fi deconstruction gay fantasia 's love story sanguine title	3
1849	69	many things stoner midnight flick sci-fi deconstruction gay fantasia	2
1850	69	many things	2
1851	69	many	2
1852	69	things	2
1855	69	stoner midnight flick sci-fi deconstruction gay fantasia	2
1857	69	stoner midnight flick sci-fi deconstruction	1
1859	69	stoner midnight flick	2
1860	69	stoner	2
1861	69	midnight flick	2
1862	69	midnight	2
1863	69	sci-fi deconstruction	2
1864	69	sci-fi	2
1865	69	deconstruction	2
1866	69	gay fantasia	2
1867	69	gay	2
1868	69	fantasia	2
1874	69	's love story sanguine title	3
1875	69	love story sanguine title	3
1876	69	love story sanguine	1
1878	69	love story	2
1880	69	sanguine	2
1882	69	title	2
1883	70	funny romantic comedy two skittish new york middle-agers stumble relationship struggle furiously fears foibles	3
1884	70	funny romantic comedy two skittish new york middle-agers stumble relationship	3
1886	70	funny romantic comedy	3
1887	70	funny	4
1888	70	romantic comedy	2
1890	70	two skittish new york middle-agers stumble relationship	2
1891	70	two skittish new york middle-agers	2
1892	70	two	2
1893	70	skittish new york middle-agers	2
1894	70	skittish	2
1895	70	new york middle-agers	2
1896	70	york middle-agers	2
1897	70	york	2
1898	70	middle-agers	2
1900	70	stumble relationship	2
1901	70	stumble	2
1906	70	relationship	2
1908	70	struggle furiously fears foibles	2
1909	70	struggle furiously	1
1910	70	struggle	1
1911	70	furiously	1
1914	70	fears foibles	2
1916	70	fears	1
1917	70	foibles	2
1922	71	ambition say something subjects willingness	2
1926	71	ambition say something subjects	2
1927	71	ambition	3
1929	71	say something subjects	3
1930	71	say something	2
1933	71	subjects	2
1937	71	willingness	2
1938	72	-lrb- scherfig -rrb- made movie leave wondering characters ' lives clever credits roll	3
1939	72	-lrb- scherfig -rrb-	2
1940	72	scherfig -rrb-	2
1941	72	scherfig	2
1944	72	made movie leave wondering characters ' lives clever credits roll	4
1945	72	movie leave wondering characters ' lives clever credits roll	3
1946	72	movie	2
1950	72	leave wondering characters ' lives clever credits roll	2
1952	72	wondering characters ' lives clever credits roll	3
1953	72	wondering characters ' lives	2
1954	72	wondering	2
1956	72	characters ' lives	2
1958	72	characters '	2
1961	72	clever credits roll	3
1962	72	clever	4
1963	72	credits roll	2
1964	72	credits	2
1965	72	roll	2
1967	73	-lrb- -rrb- absorbing documentary	3
1968	73	-lrb- -rrb-	2
1969	73	-rrb-	3
1970	73	absorbing documentary	3
1971	73	absorbing	3
1972	73	documentary	2
1973	74	reeks rot hack work start finish	2
1974	74	reeks rot hack	1
1975	74	reeks	1
1977	74	rot hack	1
1979	74	rot	1
1980	74	hack	1
1982	74	work start finish	2
1983	74	work start	2
1985	75	plays like series vignettes clips film still looking common through-line	2
1987	75	plays like series vignettes	2
1988	75	like series vignettes	2
1989	75	series vignettes	2
1991	75	vignettes	2
1992	75	clips film still looking common through-line	1
1993	75	clips	2
1995	75	film still looking common through-line	1
1997	75	still looking common through-line	1
1998	75	still	2
1999	75	looking common through-line	2
2000	75	looking	2
2003	75	common through-line	3
2004	75	common	2
2005	75	through-line	2
2007	76	contrived pastiche caper	2
2008	76	contrived pastiche	2
2009	76	contrived	1
2010	76	pastiche	2
2012	76	caper	2
2013	77	major problem windtalkers bulk movie centers wrong character	1
2014	77	major problem windtalkers	1
2016	77	major problem	1
2017	77	major	2
2018	77	problem	1
2019	77	windtalkers	2
2023	77	bulk movie centers wrong character	2
2024	77	bulk movie	2
2026	77	bulk	2
2027	77	movie	2
2028	77	centers wrong character	2
2029	77	centers	3
2032	77	wrong character	2
2033	77	wrong	1
2034	78	swimfan like fatal attraction eventually goes overboard loony melodramatic denouement high school swimming pool substitutes bathtub	2
2036	78	swimfan like fatal attraction	3
2038	78	swimfan	2
2039	78	like fatal attraction	2
2040	78	fatal attraction	2
2041	78	attraction	2
2042	78	eventually goes overboard loony melodramatic denouement high school swimming pool substitutes bathtub	1
2043	78	eventually	2
2045	78	goes overboard loony melodramatic denouement high school swimming pool substitutes bathtub	2
2046	78	goes overboard	1
2047	78	goes	2
2048	78	overboard	1
2050	78	loony melodramatic denouement high school swimming pool substitutes bathtub	1
2052	78	loony melodramatic denouement	2
2053	78	loony	1
2054	78	melodramatic denouement	1
2055	78	melodramatic	2
2056	78	denouement	1
2058	78	high school swimming pool substitutes bathtub	2
2060	78	high school swimming	2
2061	78	school swimming	2
2062	78	school	2
2063	78	swimming	2
2064	78	pool substitutes bathtub	2
2065	78	pool	2
2066	78	substitutes bathtub	2
2067	78	substitutes	2
2070	78	bathtub	2
2072	79	heartfelt story n't involving one	1
2077	79	heartfelt story	4
2078	79	heartfelt	3
2081	79	n't involving one	1
2083	79	n't	1
2085	79	involving one	2
2086	79	involving	2
2087	80	unsettling memorable cinematic experience predecessors proud	4
2090	80	unsettling memorable cinematic experience	3
2091	80	unsettling	2
2093	80	memorable cinematic experience	3
2094	80	cinematic experience	3
2095	80	experience	2
2098	80	predecessors proud	3
2100	80	predecessors	3
2101	80	proud	4
2108	81	's pretty good execution story 's lot richer ones hollywood action screenwriters usually come	3
2109	81	pretty good execution story 's lot richer ones hollywood action screenwriters usually come	4
2111	81	pretty good execution	3
2112	81	pretty good	3
2113	81	pretty	4
2114	81	execution	2
2116	81	story 's lot richer ones hollywood action screenwriters usually come	4
2118	81	's lot richer ones hollywood action screenwriters usually come	3
2119	81	's lot richer ones	3
2120	81	lot richer ones	3
2122	81	lot	2
2123	81	richer ones	2
2124	81	richer	2
2127	81	ones	2
2128	81	hollywood action screenwriters usually come	2
2129	81	hollywood action screenwriters	2
2130	81	hollywood	2
2131	81	action screenwriters	2
2132	81	screenwriters	2
2133	81	usually come	2
2134	81	usually	2
2137	81	come	2
2143	82	phillip noyce actors well cinematographer christopher doyle understand delicate forcefulness greene 's prose 's screen version quiet american	3
2146	82	phillip noyce actors well cinematographer christopher doyle understand delicate forcefulness greene 's prose	3
2147	82	phillip noyce actors well cinematographer christopher doyle	2
2148	82	phillip noyce actors	2
2150	82	phillip noyce	2
2151	82	phillip	2
2152	82	noyce	2
2155	82	actors	2
2157	82	well cinematographer christopher doyle	2
2160	82	well	2
2161	82	cinematographer christopher doyle	2
2164	82	cinematographer	2
2165	82	christopher doyle	2
2166	82	christopher	2
2167	82	doyle	2
2168	82	understand delicate forcefulness greene 's prose	2
2169	82	understand	2
2170	82	delicate forcefulness greene 's prose	3
2172	82	delicate forcefulness	2
2173	82	delicate	3
2174	82	forcefulness	2
2176	82	greene 's prose	2
2177	82	greene 's	2
2178	82	greene	2
2179	82	prose	2
2181	82	's screen version quiet american	2
2182	82	's	2
2184	82	screen version quiet american	2
2186	82	screen	2
2188	82	version quiet american	2
2190	82	version	2
2193	82	quiet american	2
2194	82	american	2
2195	83	pianist lacks quick emotional connections steven spielberg 's schindler 's list	2
2197	83	pianist	2
2199	83	lacks quick emotional connections steven spielberg 's schindler 's list	1
2200	83	lacks	1
2201	83	quick emotional connections steven spielberg 's schindler 's list	3
2203	83	quick emotional connections	2
2204	83	quick	2
2205	83	emotional connections	3
2206	83	emotional	2
2207	83	connections	2
2209	83	steven spielberg 's schindler 's list	2
2210	83	steven spielberg 's	2
2211	83	steven	2
2212	83	spielberg 's	2
2213	83	spielberg	2
2214	83	schindler 's list	2
2215	83	schindler 's	3
2216	83	schindler	2
2217	83	list	2
2219	84	inventive fun intoxicatingly sexy violent self-indulgent maddening	3
2221	84	inventive fun	4
2223	84	inventive	3
2224	84	intoxicatingly sexy violent self-indulgent maddening	3
